Genre,imdbID,Language,Title,Released
Thriller,tt0391198,en,The Grudge,2004-10-22
Horror,tt0433386,en,The Grudge 2,2006-10-12
Thriller,tt0433386,en,The Grudge 2,2006-10-12
Drama,tt0030287,en,Jezebel,1938-03-26
Romance,tt0030287,en,Jezebel,1938-03-26
Mystery,tt1053859,en,The Grudge 3,2009-05-12
Horror,tt1053859,en,The Grudge 3,2009-05-12
Thriller,tt1053859,en,The Grudge 3,2009-05-12
Thriller,tt0042994,en,Stage Fright,1950-02-23
Adventure,tt0486576,en,Fantastic Four: Rise of the Silver Surfer,2007-06-13
Fantasy,tt0486576,en,Fantastic Four: Rise of the Silver Surfer,2007-06-13
Action,tt0486576,en,Fantastic Four: Rise of the Silver Surfer,2007-06-13
Thriller,tt0486576,en,Fantastic Four: Rise of the Silver Surfer,2007-06-13
Comedy,tt0951318,en,Bra Boys,2007-03-07
Documentary,tt0951318,en,Bra Boys,2007-03-07
Science Fiction,tt0048918,en,1984,1956-03-06
Drama,tt0048918,en,1984,1956-03-06
Drama,tt0387131,en,The Constant Gardener,2005-08-31
Mystery,tt0387131,en,The Constant Gardener,2005-08-31
Thriller,tt0387131,en,The Constant Gardener,2005-08-31
Drama,tt0388505,fr,"Va, vis et deviens",2005-03-30
Crime,tt0103793,de,Benny's Video,1992-05-13
Drama,tt0103793,de,Benny's Video,1992-05-13
Thriller,tt0103793,de,Benny's Video,1992-05-13
Drama,tt0829459,en,A Mighty Heart,2007-06-22
Thriller,tt0829459,en,A Mighty Heart,2007-06-22
Drama,tt0765120,en,My Blueberry Nights,2007-11-28
Romance,tt0765120,en,My Blueberry Nights,2007-11-28
Mystery,tt0842929,en,Paranoid Park,2007-07-12
Crime,tt0842929,en,Paranoid Park,2007-07-12
Drama,tt0842929,en,Paranoid Park,2007-07-12
Action,tt1028528,en,Death Proof,2007-05-22
Thriller,tt1028528,en,Death Proof,2007-05-22
Horror,tt1077258,en,Planet Terror,2007-04-06
Action,tt1077258,en,Planet Terror,2007-04-06
Thriller,tt1077258,en,Planet Terror,2007-04-06
History,tt0465188,it,Nuovomondo,2006-09-22
Drama,tt0465188,it,Nuovomondo,2006-09-22
Romance,tt0465188,it,Nuovomondo,2006-09-22
Action,tt0023238,en,The Most Dangerous Game,1932-09-16
Adventure,tt0023238,en,The Most Dangerous Game,1932-09-16
Thriller,tt0023238,en,The Most Dangerous Game,1932-09-16
Horror,tt0023238,en,The Most Dangerous Game,1932-09-16
Adventure,tt0146316,en,Lara Croft: Tomb Raider,2001-06-11
Fantasy,tt0146316,en,Lara Croft: Tomb Raider,2001-06-11
Action,tt0146316,en,Lara Croft: Tomb Raider,2001-06-11
Thriller,tt0146316,en,Lara Croft: Tomb Raider,2001-06-11
Action,tt0325703,en,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21
Adventure,tt0325703,en,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21
Fantasy,tt0325703,en,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21
Thriller,tt0325703,en,Lara Croft: Tomb Raider - The Cradle of Life,2003-07-21
Adventure,tt0338512,en,Deux Frères,2004-04-07
Drama,tt0338512,en,Deux Frères,2004-04-07
Family,tt0338512,en,Deux Frères,2004-04-07
Drama,tt0384177,fr,Holy Lola,2004-10-16
Drama,tt0247425,en,In the Bedroom,2001-11-23
Thriller,tt0247425,en,In the Bedroom,2001-11-23
Adventure,tt0068182,de,"Aguirre, der Zorn Gottes",1972-12-29
Drama,tt0068182,de,"Aguirre, der Zorn Gottes",1972-12-29
History,tt0068182,de,"Aguirre, der Zorn Gottes",1972-12-29
Drama,tt0498399,en,We Own the Night,2007-10-12
Crime,tt0498399,en,We Own the Night,2007-10-12
Thriller,tt0498399,en,We Own the Night,2007-10-12
Drama,tt0437526,fr,Une vieille maîtresse,2007-05-30
Romance,tt0437526,fr,Une vieille maîtresse,2007-05-30
Drama,tt0348529,fr,Anatomie de l'enfer,2004-01-28
Comedy,tt0177882,de,Kebab Connection,2004-04-21
Action,tt0177882,de,Kebab Connection,2004-04-21
Romance,tt0177882,de,Kebab Connection,2004-04-21
Music,tt0105417,en,Sister Act,1992-05-28
Comedy,tt0105417,en,Sister Act,1992-05-28
Comedy,tt0051406,en,"Bell, Book and Candle",1958-12-25
Fantasy,tt0051406,en,"Bell, Book and Candle",1958-12-25
Romance,tt0051406,en,"Bell, Book and Candle",1958-12-25
Drama,tt0104756,en,Lorenzo's Oil,1992-12-30
Fantasy,tt0417976,zh,无极,2005-12-15
Drama,tt0417976,zh,无极,2005-12-15
Action,tt0417976,zh,无极,2005-12-15
Thriller,tt0417976,zh,无极,2005-12-15
Romance,tt0417976,zh,无极,2005-12-15
Drama,tt1032846,ro,"4 luni, 3 săptămîni și 2 zile",2007-08-24
Drama,tt1016205,ja,殯の森,2007-05-29
Animation,tt0808417,fr,Persepolis,2007-06-27
Drama,tt0808417,fr,Persepolis,2007-06-27
Drama,tt0841925,de,Stellet Licht,2007-10-02
Romance,tt0841925,de,Stellet Licht,2007-10-02
Drama,tt0401383,fr,Le scaphandre et le papillon,2007-05-23
History,tt0401383,fr,Le scaphandre et le papillon,2007-05-23
Drama,tt0880502,de,Auf der anderen Seite,2007-09-27
Drama,tt0817225,ko,밀양,2007-05-17
Drama,tt0444182,fr,Indigènes,2006-09-27
History,tt0444182,fr,Indigènes,2006-09-27
War,tt0444182,fr,Indigènes,2006-09-27
Action,tt0292610,en,No Good Deed,2002-06-28
Crime,tt0292610,en,No Good Deed,2002-06-28
Drama,tt0292610,en,No Good Deed,2002-06-28
Mystery,tt0292610,en,No Good Deed,2002-06-28
Thriller,tt0292610,en,No Good Deed,2002-06-28
Comedy,tt0209475,en,The Wedding Planner,2001-01-26
Romance,tt0209475,en,The Wedding Planner,2001-01-26
Action,tt0107076,en,Hard Target,1993-08-20
Adventure,tt0107076,en,Hard Target,1993-08-20
Crime,tt0107076,en,Hard Target,1993-08-20
Thriller,tt0107076,en,Hard Target,1993-08-20
Comedy,tt0120596,en,The Bachelor,1999-11-05
Romance,tt0120596,en,The Bachelor,1999-11-05
Comedy,tt0113448,en,Jack & Sarah,1995-06-02
Drama,tt0113448,en,Jack & Sarah,1995-06-02
Romance,tt0113448,en,Jack & Sarah,1995-06-02
Comedy,tt0280590,en,Mr. Deeds,2002-06-28
Romance,tt0280590,en,Mr. Deeds,2002-06-28
Western,tt0317648,en,Hidalgo,2004-02-04
Adventure,tt0317648,en,Hidalgo,2004-02-04
Action,tt0317648,en,Hidalgo,2004-02-04
Drama,tt0187393,en,The Patriot,2000-06-28
History,tt0187393,en,The Patriot,2000-06-28
War,tt0187393,en,The Patriot,2000-06-28
Action,tt0187393,en,The Patriot,2000-06-28
Comedy,tt0095943,fr,Quelques jours avec moi,1988-08-14
Drama,tt0095943,fr,Quelques jours avec moi,1988-08-14
Action,tt0340163,en,Hostage,2005-03-10
Thriller,tt0340163,en,Hostage,2005-03-10
Crime,tt0340163,en,Hostage,2005-03-10
Romance,tt0098258,en,Say Anything...,1989-04-14
Comedy,tt0098258,en,Say Anything...,1989-04-14
Drama,tt0098258,en,Say Anything...,1989-04-14
Comedy,tt0274155,fr,Tanguy,2001-11-21
Comedy,tt0050179,de,Bekenntnisse des Hochstaplers Felix Krull,1957-04-24
Drama,tt0050179,de,Bekenntnisse des Hochstaplers Felix Krull,1957-04-24
Drama,tt0051382,de,Auferstehung,1958-10-21
Comedy,tt0416111,ru,Peregon,2006-06-04
Drama,tt0416111,ru,Peregon,2006-06-04
War,tt0416111,ru,Peregon,2006-06-04
Drama,tt0116635,en,Infinity,1996-10-04
Romance,tt0116635,en,Infinity,1996-10-04
Action,tt0139654,en,Training Day,2001-10-05
Crime,tt0139654,en,Training Day,2001-10-05
Drama,tt0139654,en,Training Day,2001-10-05
TV Movie,tt0103108,en,Touch and Die,1991-01-01
Thriller,tt0103108,en,Touch and Die,1991-01-01
Action,tt0078812,en,Avalanche Express,1979-09-27
Thriller,tt0078812,en,Avalanche Express,1979-09-27
Drama,tt0083572,fr,Aphrodite,1982-01-01
Action,tt0103617,en,Iron Eagle III,1992-01-09
Thriller,tt0103617,en,Iron Eagle III,1992-01-09
Comedy,tt0093565,en,Moonstruck,1987-12-16
Drama,tt0093565,en,Moonstruck,1987-12-16
Romance,tt0093565,en,Moonstruck,1987-12-16
History,tt0120070,hu,Savior,1998-06-01
Drama,tt0120070,hu,Savior,1998-06-01
War,tt0120070,hu,Savior,1998-06-01
Crime,tt0164334,en,Along Came a Spider,2001-04-06
Mystery,tt0164334,en,Along Came a Spider,2001-04-06
Thriller,tt0164334,en,Along Came a Spider,2001-04-06
Action,tt0164334,en,Along Came a Spider,2001-04-06
Drama,tt0410297,en,The Lake House,2006-06-16
Mystery,tt0410297,en,The Lake House,2006-06-16
Romance,tt0410297,en,The Lake House,2006-06-16
Thriller,tt0118040,en,Unforgettable,1996-02-23
Mystery,tt0118040,en,Unforgettable,1996-02-23
Science Fiction,tt0118040,en,Unforgettable,1996-02-23
Horror,tt0219699,en,The Gift,2000-03-16
Drama,tt0219699,en,The Gift,2000-03-16
Thriller,tt0219699,en,The Gift,2000-03-16
Mystery,tt0219699,en,The Gift,2000-03-16
Action,tt0107927,en,The Real McCoy,1993-09-10
Crime,tt0107927,en,The Real McCoy,1993-09-10
Drama,tt0107927,en,The Real McCoy,1993-09-10
Thriller,tt0107927,en,The Real McCoy,1993-09-10
Action,tt0343818,en,"I, Robot",2004-07-15
Science Fiction,tt0343818,en,"I, Robot",2004-07-15
Documentary,tt0943512,en,How to Cook Your Life,2007-05-10
Drama,tt0113862,en,Mr. Holland's Opus,1995-12-29
Music,tt0113862,en,Mr. Holland's Opus,1995-12-29
Family,tt0113862,en,Mr. Holland's Opus,1995-12-29
Western,tt0316356,en,Open Range,2003-08-29
Action,tt0316356,en,Open Range,2003-08-29
Drama,tt0316356,en,Open Range,2003-08-29
Adventure,tt0316356,en,Open Range,2003-08-29
Romance,tt0316356,en,Open Range,2003-08-29
Drama,tt0340377,en,The Station Agent,2003-01-26
Comedy,tt0340377,en,The Station Agent,2003-01-26
Thriller,tt0218922,en,Original Sin,2001-05-08
Drama,tt0218922,en,Original Sin,2001-05-08
Mystery,tt0218922,en,Original Sin,2001-05-08
Romance,tt0218922,en,Original Sin,2001-05-08
Comedy,tt0118556,en,Addicted to Love,1997-05-23
Romance,tt0118556,en,Addicted to Love,1997-05-23
Adventure,tt0368891,en,National Treasure,2004-11-19
Action,tt0368891,en,National Treasure,2004-11-19
Thriller,tt0368891,en,National Treasure,2004-11-19
Mystery,tt0368891,en,National Treasure,2004-11-19
Drama,tt0075933,fr,Des enfants gâtés,1977-09-06
Action,tt0117407,da,Pusher,1996-08-30
Crime,tt0117407,da,Pusher,1996-08-30
Drama,tt0117407,da,Pusher,1996-08-30
Thriller,tt0117407,da,Pusher,1996-08-30
Animation,tt0382932,en,Ratatouille,2007-06-28
Comedy,tt0382932,en,Ratatouille,2007-06-28
Family,tt0382932,en,Ratatouille,2007-06-28
Fantasy,tt0382932,en,Ratatouille,2007-06-28
Romance,tt0114924,en,While You Were Sleeping,1995-04-21
Comedy,tt0114924,en,While You Were Sleeping,1995-04-21
Drama,tt0488565,fr,Je crois que je l'aime,2007-02-08
Comedy,tt0488565,fr,Je crois que je l'aime,2007-02-08
Romance,tt0488565,fr,Je crois que je l'aime,2007-02-08
Science Fiction,tt0183523,en,Mission to Mars,2000-03-10
Adventure,tt0183523,en,Mission to Mars,2000-03-10
Thriller,tt0183523,en,Mission to Mars,2000-03-10
Comedy,tt0190138,en,The Whole Nine Yards,2000-02-18
Crime,tt0190138,en,The Whole Nine Yards,2000-02-18
Comedy,tt0075255,it,"Spogliamoci così, senza pudor...",1976-01-01
Mystery,tt0102900,en,Shattered,1991-10-11
Thriller,tt0102900,en,Shattered,1991-10-11
Science Fiction,tt0112763,en,Cyberjack,1995-09-19
Comedy,tt0116324,en,Flirting with Disaster,1996-03-22
Romance,tt0089841,en,Prizzi's Honor,1985-06-14
Comedy,tt0089841,en,Prizzi's Honor,1985-06-14
Crime,tt0089841,en,Prizzi's Honor,1985-06-14
Drama,tt0089841,en,Prizzi's Honor,1985-06-14
Action,tt0190938,en,Swindle,2002-04-01
Crime,tt0190938,en,Swindle,2002-04-01
Drama,tt0190938,en,Swindle,2002-04-01
Thriller,tt0190938,en,Swindle,2002-04-01
Comedy,tt0007264,en,The Rink,1916-12-04
Comedy,tt0007162,en,The Pawnshop,1916-10-02
Comedy,tt0006548,en,The Count,1916-09-04
Adventure,tt0458525,en,X-Men Origins: Wolverine,2009-04-28
Action,tt0458525,en,X-Men Origins: Wolverine,2009-04-28
Thriller,tt0458525,en,X-Men Origins: Wolverine,2009-04-28
Science Fiction,tt0458525,en,X-Men Origins: Wolverine,2009-04-28
Horror,tt0373883,en,Halloween,2007-08-31
Comedy,tt1328622,de,Guitar Men: The Darkest Secret of Rock 'n Roll,2007-06-28
Fantasy,tt1328622,de,Guitar Men: The Darkest Secret of Rock 'n Roll,2007-06-28
Thriller,tt1328622,de,Guitar Men: The Darkest Secret of Rock 'n Roll,2007-06-28
Action,tt1328622,de,Guitar Men: The Darkest Secret of Rock 'n Roll,2007-06-28
Comedy,tt0188453,en,Birthday Girl,2001-09-06
Crime,tt0188453,en,Birthday Girl,2001-09-06
Thriller,tt0188453,en,Birthday Girl,2001-09-06
Action,tt0165929,en,Romeo Must Die,2000-03-22
Crime,tt0165929,en,Romeo Must Die,2000-03-22
Thriller,tt0165929,en,Romeo Must Die,2000-03-22
Thriller,tt0113972,en,Nick of Time,1995-11-22
Crime,tt0113972,en,Nick of Time,1995-11-22
Action,tt0113972,en,Nick of Time,1995-11-22
Action,tt0109890,en,The Getaway,1994-02-11
Crime,tt0109890,en,The Getaway,1994-02-11
Drama,tt0109890,en,The Getaway,1994-02-11
Mystery,tt0109890,en,The Getaway,1994-02-11
Romance,tt0109890,en,The Getaway,1994-02-11
Thriller,tt0109890,en,The Getaway,1994-02-11
Crime,tt0107983,en,Romeo Is Bleeding,1993-09-13
Action,tt0211792,en,Cutaway,2000-08-26
Thriller,tt0211792,en,Cutaway,2000-08-26
TV Movie,tt0211792,en,Cutaway,2000-08-26
Action,tt0211407,en,The Heist,2000-04-17
Thriller,tt0211407,en,The Heist,2000-04-17
Crime,tt0286493,en,The Badge,2002-09-07
Thriller,tt0286493,en,The Badge,2002-09-07
Thriller,tt0418329,en,Wish You Were Here,2005-02-01
Action,tt0094651,nl,Amsterdamned,1988-02-11
Horror,tt0094651,nl,Amsterdamned,1988-02-11
Thriller,tt0094651,nl,Amsterdamned,1988-02-11
Music,tt0058534,en,Roustabout,1964-11-11
Romance,tt0058534,en,Roustabout,1964-11-11
Thriller,tt0167116,en,Desert Saints,2002-03-10
Action,tt0167116,en,Desert Saints,2002-03-10
Action,tt0156146,en,Tycus,2000-08-08
Science Fiction,tt0156146,en,Tycus,2000-08-08
Horror,tt0061550,ja,大巨獣ガッパ,1967-04-22
Science Fiction,tt0061550,ja,大巨獣ガッパ,1967-04-22
Action,tt0061550,ja,大巨獣ガッパ,1967-04-22
Comedy,tt0058725,en,Viva Las Vegas,1964-02-08
Drama,tt0058725,en,Viva Las Vegas,1964-02-08
Music,tt0058725,en,Viva Las Vegas,1964-02-08
Romance,tt0058725,en,Viva Las Vegas,1964-02-08
Action,tt0091828,en,Raw Deal,1986-06-06
Crime,tt0091828,en,Raw Deal,1986-06-06
Thriller,tt0091828,en,Raw Deal,1986-06-06
Action,tt0272020,en,The Last Castle,2001-10-19
Drama,tt0272020,en,The Last Castle,2001-10-19
Thriller,tt0272020,en,The Last Castle,2001-10-19
Science Fiction,tt0380368,en,Fratello dello spazio,1988-01-01
Science Fiction,tt0100649,en,Solar Crisis,1990-07-14
Drama,tt0307479,en,Solaris,2002-11-27
Science Fiction,tt0307479,en,Solaris,2002-11-27
Mystery,tt0307479,en,Solaris,2002-11-27
Action,tt0286917,fr,Requiem,2001-12-28
Horror,tt0286917,fr,Requiem,2001-12-28
Thriller,tt0286917,fr,Requiem,2001-12-28
Comedy,tt0163651,en,American Pie,1999-07-09
Romance,tt0163651,en,American Pie,1999-07-09
Comedy,tt0059282,en,Hot Enough for June,1964-01-01
Thriller,tt0059282,en,Hot Enough for June,1964-01-01
Comedy,tt0102250,en,L.A. Story,1991-02-08
Fantasy,tt0102250,en,L.A. Story,1991-02-08
Romance,tt0102250,en,L.A. Story,1991-02-08
Comedy,tt0088847,en,The Breakfast Club,1985-02-15
Drama,tt0088847,en,The Breakfast Club,1985-02-15
Action,tt0120812,en,Rush Hour,1998-09-18
Comedy,tt0120812,en,Rush Hour,1998-09-18
Crime,tt0120812,en,Rush Hour,1998-09-18
Drama,tt0281364,fr,Wasabi,2001-10-31
Action,tt0281364,fr,Wasabi,2001-10-31
Comedy,tt0281364,fr,Wasabi,2001-10-31
Drama,tt0291032,zh,巴尔扎克与小裁缝,2002-05-16
Crime,tt0120784,en,Payback,1999-02-05
Action,tt0120784,en,Payback,1999-02-05
Drama,tt0120784,en,Payback,1999-02-05
Adventure,tt0173840,en,Final Fantasy: The Spirits Within,2001-07-02
Action,tt0173840,en,Final Fantasy: The Spirits Within,2001-07-02
Fantasy,tt0173840,en,Final Fantasy: The Spirits Within,2001-07-02
Science Fiction,tt0173840,en,Final Fantasy: The Spirits Within,2001-07-02
Thriller,tt0173840,en,Final Fantasy: The Spirits Within,2001-07-02
Romance,tt0173840,en,Final Fantasy: The Spirits Within,2001-07-02
Animation,tt0173840,en,Final Fantasy: The Spirits Within,2001-07-02
Music,tt0093415,en,Light of Day,1987-02-06
Drama,tt0093415,en,Light of Day,1987-02-06
Thriller,tt0313443,en,Out of Time,2003-10-03
Crime,tt0313443,en,Out of Time,2003-10-03
Drama,tt0313443,en,Out of Time,2003-10-03
Drama,tt0426578,de,Sophie Scholl – Die letzten Tage,2005-02-13
History,tt0426578,de,Sophie Scholl – Die letzten Tage,2005-02-13
Crime,tt0119488,en,L.A. Confidential,1997-09-19
Mystery,tt0119488,en,L.A. Confidential,1997-09-19
Thriller,tt0119488,en,L.A. Confidential,1997-09-19
Adventure,tt0099371,en,Days of Thunder,1990-06-27
Action,tt0099371,en,Days of Thunder,1990-06-27
Drama,tt0099371,en,Days of Thunder,1990-06-27
Animation,,de,Cedric,2006-01-01
Family,,de,Cedric,2006-01-01
Comedy,tt0327247,en,The Whole Ten Yards,2004-04-07
Thriller,tt0327247,en,The Whole Ten Yards,2004-04-07
Crime,tt0327247,en,The Whole Ten Yards,2004-04-07
Comedy,tt0183505,en,"Me, Myself & Irene",2000-06-22
Romance,tt0109456,en,Color of Night,1994-08-19
Thriller,tt0109456,en,Color of Night,1994-08-19
Mystery,tt0109456,en,Color of Night,1994-08-19
Action,tt0103239,en,Wedlock,1991-05-10
Science Fiction,tt0103239,en,Wedlock,1991-05-10
Thriller,tt0103239,en,Wedlock,1991-05-10
Drama,tt0240601,de,"I Love You, Baby",2000-04-20
Comedy,tt0240601,de,"I Love You, Baby",2000-04-20
Thriller,tt0240601,de,"I Love You, Baby",2000-04-20
Romance,tt0240601,de,"I Love You, Baby",2000-04-20
TV Movie,tt0119320,en,Hostile Waters,1997-10-18
Drama,tt0119320,en,Hostile Waters,1997-10-18
Thriller,tt0119320,en,Hostile Waters,1997-10-18
War,tt0119320,en,Hostile Waters,1997-10-18
Comedy,tt0200954,en,Totally Blonde,2001-01-01
Action,tt0177971,en,The Perfect Storm,2000-06-29
Adventure,tt0177971,en,The Perfect Storm,2000-06-29
Drama,tt0177971,en,The Perfect Storm,2000-06-29
Thriller,tt0177971,en,The Perfect Storm,2000-06-29
Thriller,tt0054387,en,The Time Machine,1960-05-25
Adventure,tt0054387,en,The Time Machine,1960-05-25
Fantasy,tt0054387,en,The Time Machine,1960-05-25
Science Fiction,tt0054387,en,The Time Machine,1960-05-25
Romance,tt0054387,en,The Time Machine,1960-05-25
Science Fiction,tt0268695,en,The Time Machine,2002-03-04
Adventure,tt0268695,en,The Time Machine,2002-03-04
Action,tt0268695,en,The Time Machine,2002-03-04
Comedy,tt0083999,de,Gib Gas - Ich will Spaß,1983-02-03
Fantasy,tt0165499,zh,風雲：雄霸天下,1998-07-18
Action,tt0165499,zh,風雲：雄霸天下,1998-07-18
Adventure,tt0165499,zh,風雲：雄霸天下,1998-07-18
Comedy,tt0298754,en,Berlin Snuff,1995-01-01
Horror,tt0298754,en,Berlin Snuff,1995-01-01
Action,tt0072791,en,Cleopatra Jones and the Casino of Gold,1975-07-11
Adventure,tt0072791,en,Cleopatra Jones and the Casino of Gold,1975-07-11
Drama,tt0072791,en,Cleopatra Jones and the Casino of Gold,1975-07-11
Action,tt0271027,en,Kiss of the Dragon,2001-07-06
Crime,tt0271027,en,Kiss of the Dragon,2001-07-06
Thriller,tt0271027,en,Kiss of the Dragon,2001-07-06
Drama,tt0240628,en,James Dean,2001-08-04
TV Movie,tt0240628,en,James Dean,2001-08-04
Crime,tt0118887,en,Cop Land,1997-08-15
Drama,tt0118887,en,Cop Land,1997-08-15
Mystery,tt0118887,en,Cop Land,1997-08-15
War,tt0115832,en,Carla's Song,1996-10-30
Drama,tt0115832,en,Carla's Song,1996-10-30
Romance,tt0115832,en,Carla's Song,1996-10-30
Comedy,tt0203755,en,One Night at McCool's,2001-04-19
Crime,tt0203755,en,One Night at McCool's,2001-04-19
Comedy,tt0089162,de,Der Formel Eins Film,1985-07-05
Music,tt0089162,de,Der Formel Eins Film,1985-07-05
Documentary,tt0130700,en,The Flickering Flame,1996-12-18
Crime,tt0087089,en,The Cotton Club,1984-12-14
Drama,tt0087089,en,The Cotton Club,1984-12-14
Drama,tt0106453,en,Body of Evidence,1993-01-15
Thriller,tt0106453,en,Body of Evidence,1993-01-15
Romance,tt0106453,en,Body of Evidence,1993-01-15
Comedy,tt0365478,en,Man with the Screaming Brain,2005-04-03
Horror,tt0365478,en,Man with the Screaming Brain,2005-04-03
Science Fiction,tt0365478,en,Man with the Screaming Brain,2005-04-03
Music,tt0811136,en,Dixie Chicks: Shut Up and Sing,2006-10-27
Documentary,tt0811136,en,Dixie Chicks: Shut Up and Sing,2006-10-27
Action,tt0077474,en,The Driver,1978-06-08
Crime,tt0077474,en,The Driver,1978-06-08
Thriller,tt0077474,en,The Driver,1978-06-08
Horror,tt0099364,en,The Dark Side of the Moon,1990-05-30
Action,tt0099364,en,The Dark Side of the Moon,1990-05-30
Thriller,tt0099364,en,The Dark Side of the Moon,1990-05-30
Science Fiction,tt0099364,en,The Dark Side of the Moon,1990-05-30
Thriller,tt0184858,en,Reindeer Games,2000-02-25
Action,tt0184858,en,Reindeer Games,2000-02-25
Crime,tt0184858,en,Reindeer Games,2000-02-25
Drama,tt0184858,en,Reindeer Games,2000-02-25
Thriller,tt0330203,en,Net Games,2003-02-02
Romance,tt0330203,en,Net Games,2003-02-02
Science Fiction,tt0120738,en,Lost in Space,1998-04-03
Adventure,tt0120738,en,Lost in Space,1998-04-03
Adventure,tt0055608,en,Voyage to the Bottom of the Sea,1961-07-12
Drama,tt0055608,en,Voyage to the Bottom of the Sea,1961-07-12
Science Fiction,tt0055608,en,Voyage to the Bottom of the Sea,1961-07-12
Adventure,tt0060397,en,Fantastic Voyage,1966-08-24
Science Fiction,tt0060397,en,Fantastic Voyage,1966-08-24
Action,tt0163579,en,Chill Factor,1999-09-01
Comedy,tt0163579,en,Chill Factor,1999-09-01
Thriller,tt0163579,en,Chill Factor,1999-09-01
Crime,tt0118771,en,Breakdown,1997-05-02
Drama,tt0118771,en,Breakdown,1997-05-02
Mystery,tt0118771,en,Breakdown,1997-05-02
Thriller,tt0118771,en,Breakdown,1997-05-02
Action,tt0111282,en,Stargate,1994-10-28
Adventure,tt0111282,en,Stargate,1994-10-28
Science Fiction,tt0111282,en,Stargate,1994-10-28
Thriller,tt0280870,en,Liberty Stands Still,2002-01-18
Action,tt0280870,en,Liberty Stands Still,2002-01-18
Drama,tt0280870,en,Liberty Stands Still,2002-01-18
Comedy,tt0120013,en,The Revengers' Comedies,1998-06-09
Crime,tt0120013,en,The Revengers' Comedies,1998-06-09
Romance,tt0120013,en,The Revengers' Comedies,1998-06-09
Drama,tt0472582,en,2:37,2006-05-26
Comedy,tt0102396,de,Manta - Der Film,1991-09-18
Comedy,tt0083143,fr,Une glace avec deux boules...,1982-03-17
